#cell,        row,        col,           rocid,       slot,         ch,        bin,    txfiber,       txch,    rxrocid,    rxfiber,       rxch, global bin
(194,         10,         21, SBS_ECALVTP1_ROCID,         17,          2,         23,          3,         20, SBS_ECALVTP2_ROCID,          1,         20,         23),
(195,         11,          1, SBS_ECALVTP1_ROCID,         17,          3,         17,          3,         21, SBS_ECALVTP2_ROCID,          1,         21,         17),
(196,         11,          2, SBS_ECALVTP1_ROCID,         17,          4,         17,          3,         22, SBS_ECALVTP2_ROCID,          1,         22,         17),
(197,         11,          3, SBS_ECALVTP1_ROCID,         17,          5,         17,          3,         23, SBS_ECALVTP2_ROCID,          1,         23,         17),
(198,         11,          4, SBS_ECALVTP1_ROCID,         17,          6,         18,          3,         24, SBS_ECALVTP2_ROCID,          1,         24,         18),
(199,         11,          5, SBS_ECALVTP1_ROCID,         17,          7,         18,          3,         25, SBS_ECALVTP2_ROCID,          1,         25,         18),
(200,         11,          6, SBS_ECALVTP1_ROCID,         17,          8,         18,          3,         26, SBS_ECALVTP2_ROCID,          1,         26,         18),
(201,         11,          7, SBS_ECALVTP1_ROCID,         17,          9,         19,          3,         27, SBS_ECALVTP2_ROCID,          1,         27,         19),
(202,         11,          8, SBS_ECALVTP1_ROCID,         17,         10,         19,          3,         28, SBS_ECALVTP2_ROCID,          1,         28,         19),
(203,         11,          9, SBS_ECALVTP1_ROCID,         17,         11,         19,          3,         29, SBS_ECALVTP2_ROCID,          1,         29,         19),
(204,         11,         10, SBS_ECALVTP1_ROCID,         17,         12,         20,          3,         30, SBS_ECALVTP2_ROCID,          1,         30,         20),
(205,         11,         11, SBS_ECALVTP1_ROCID,         17,         13,         20,          3,         31, SBS_ECALVTP2_ROCID,          1,         31,         20),
(206,         11,         12, SBS_ECALVTP1_ROCID,         17,         14,         20,          4,          0, SBS_ECALVTP2_ROCID,          2,          0,         20),
(207,         11,         13, SBS_ECALVTP1_ROCID,         17,         15,         21,          4,          1, SBS_ECALVTP2_ROCID,          2,          1,         21),
(208,         11,         14, SBS_ECALVTP1_ROCID,         18,          0,         21,          4,          2, SBS_ECALVTP2_ROCID,          2,          2,         21),
